Distance_(pixels),Gray_Value
1453,45.2879
1454,45.9394
1455,46.6364
1456,46.6439
1457,47.4394
1458,47.9697
1459,49.0909
1460,50.2803
1461,51.6591
1462,52.5455
1463,53.7121
1464,54.8485
1465,56.5303
1466,57.9697
1467,59.3939
1468,61.0152
1469,61.8712
1470,64.0455
1471,65.2500
1472,67.3106
1473,68.3106
1474,69.5682
1475,70.6970
1476,71.5909
1477,72.2803
1478,72.4924
1479,72.8258
1480,72.9318
1481,73.1894
1482,72.9015
1483,72.8636
1484,72.5227
1485,71.8030
1486,70.8485
1487,69.7045
1488,68.1439
1489,66.2955
1490,64.0909
1491,62.1288
1492,59.8409
1493,57.7121
1494,55.1742
1495,52.8333
1496,50.5455
1497,48.3864
1498,45.7955
1499,43.7424
1500,41.8409
1501,39.7273
1502,38.4242
1503,36.6667
1504,35.5985
1505,33.9242
1506,32.4318
1507,31.3561
1508,30.0303
1509,29.0530
1510,28.0000
1511,27.3106
1512,26.4394
1513,25.6818
1514,24.8030
1515,24.2500
1516,23.5076
1517,22.6894
1518,22.4091
1519,21.3939
1520,21.2424
1521,20.6894
1522,20.0758
1523,19.8485
1524,19.3030
1525,19.0985
1526,18.7576
1527,18.4470
1528,17.9015
1529,17.6894
1530,17.5909
1531,17.1742
1532,17.0833
1533,17.0303
1534,16.7197
1535,16.4242
1536,16.4091
1537,16.0909
1538,16.0833
1539,15.9015
1540,15.5833
1541,15.4924
1542,15.6136
1543,15.4470
1544,15.3182
1545,15.1439
1546,15.3485
1547,15.4773
1548,15.1742
1549,15.1818
1550,15.1742
1551,15.0909
1552,15.1894
1553,14.9015
1554,15.2045
1555,15.2273
1556,15.2273
1557,15.2803
1558,15.1970
1559,15.4015
1560,15.4394
1561,15.5076
1562,15.6515
1563,15.6894
1564,15.7348
1565,16.0682
1566,16.1667
1567,16.2576
1568,16.4545
1569,16.9167
1570,16.8939
1571,17.2197
1572,17.4848
1573,17.9318
1574,18.2879
1575,18.4924
1576,18.6970
1577,18.9924
1578,19.4394
1579,20.0000
1580,20.2879
1581,20.5303
1582,21.0530
1583,21.7803
1584,22.0076
1585,22.7197
1586,23.3106
1587,24.0152
1588,24.5227
1589,25.0000
1590,25.7803
1591,26.5303
1592,27.5455
1593,28.2273
1594,29.4167
1595,30.0758
1596,31.3030
1597,32.1515
1598,33.3485
1599,34.5152
1600,35.8333
1601,36.9242
1602,38.1288
1603,39.4773
1604,41.2424
1605,42.8030
1606,45.1136
1607,46.7652
1608,48.0152
1609,50.1136
1610,51.7500
1611,54.1364
1612,55.8333
1613,57.8333
1614,60.1742
1615,62.3333
1616,64.3712
1617,66.4924
1618,68.9545
1619,71.1591
1620,72.8030
1621,73.8409
1622,74.6970
1623,75.7803
1624,76.4848
1625,77.0909
1626,77.4697
1627,77.8409
1628,77.7727
1629,78.1439
1630,78.0152
1631,77.6742
1632,77.2121
1633,77.0303
1634,76.6212
1635,75.6591
1636,75.1970
1637,74.0833
1638,73.5833
1639,72.6212
1640,71.0303
1641,69.6136
1642,67.5606
1643,65.5758
1644,63.6742
1645,61.7879
1646,59.8106
1647,58.4545
1648,56.9924
1649,55.9394
1650,55.5682
1651,54.5606
1652,53.6667
1653,52.6970
1654,52.2879
1655,51.9242
1656,52.0909
1657,52.2879
1658,52.2727
1659,52.1364
1660,52.4318
1661,52.9924
1662,53.9545
1663,54.6288
1664,54.3485
1665,55.4091
1666,56.7424
1667,57.8636
1668,58.6136
1669,59.7879
1670,61.3106
1671,63.1288
1672,64.1136
1673,65.9242
1674,67.6364
1675,69.5227
1676,70.5682
1677,71.9015
1678,73.2121
1679,74.1591
1680,74.5985
1681,75.4924
1682,76.3333
1683,76.9621
1684,77.1364
1685,77.6818
1686,77.6212
1687,77.8561
1688,77.8939
1689,77.8333
1690,77.7652
1691,77.5833
1692,77.0303
1693,76.7348
1694,75.8636
1695,75.1818
1696,74.3712
1697,73.2727
1698,71.6515
1699,70.2879
1700,68.0303
1701,65.5530
1702,63.0152
1703,60.5227
1704,57.5985
1705,55.0379
1706,52.9167
1707,50.0379
1708,48.0530
1709,46.2197
1710,44.0303
1711,42.3258
1712,40.6970
1713,38.9924
1714,37.7955
1715,36.5909
1716,35.1364
1717,34.0758
1718,33.0303
1719,31.7424
1720,31.0606
1721,30.0227
1722,29.2879
1723,28.5152
1724,27.8485
1725,27.0682
1726,26.3485
1727,25.7197
1728,25.1288
1729,24.2955
1730,23.9773
1731,23.5606
1732,23.2576
1733,22.6818
1734,22.2955
1735,22.2576
1736,21.7576
1737,21.3864
1738,21.2045
1739,20.9545
1740,20.3864
1741,20.2652
1742,20.1667
1743,19.8030
1744,19.6439
1745,19.4545
1746,19.3788
1747,18.9924
1748,19.0227
1749,18.6742
1750,18.6818
1751,18.5682
1752,18.4167
1753,18.2424
1754,18.2879
1755,18.2879
1756,18.3636
1757,18.1364
1758,18.0152
1759,17.9242
1760,18.2879
1761,18.0379
1762,18.0379
1763,18.3030
1764,18.1288
1765,18.1439
1766,18.3182
1767,18.7197
1768,18.5076
1769,18.5530
1770,18.7273
1771,18.8939
1772,19.0227
1773,19.3864
1774,19.4394
1775,19.7652
1776,19.7803
1777,20.1136
1778,20.0758
1779,20.5530
1780,20.7197
1781,20.9621
1782,21.4621
1783,21.6136
1784,22.1136
1785,22.2424
1786,22.8712
1787,23.3485
1788,23.5985
1789,24.1818
1790,24.6667
1791,25.0833
1792,25.8182
1793,26.4621
1794,27.1818
1795,27.7803
1796,28.3333
1797,28.8182
1798,29.7652
1799,30.7197
1800,31.7121
1801,32.4848
1802,33.3258
1803,34.4015
1804,35.3561
1805,36.5909
1806,37.4924
1807,38.8864
1808,40.2424
1809,41.5758
1810,43.3939
1811,44.5303
1812,46.0455
1813,47.9167
1814,49.4470
1815,51.5379
1816,53.4470
1817,55.7500
1818,57.6742
1819,59.8030
1820,62.2045
1821,64.5985
1822,66.6818
1823,69.7273
1824,71.3939
1825,73.5606
1826,75.0909
1827,76.4091
1828,77.9318
1829,78.7803
1830,79.1591
1831,79.9394
1832,80.9091
1833,81.1212
1834,81.7045
1835,82.0985
1836,82.3485
1837,82.8939
1838,82.3030
1839,82.4167
1840,82.6667
1841,82.3258
1842,82.0303
1843,81.8636
1844,81.3182
1845,80.7121
1846,80.5000
1847,79.7424
1848,79.0758
1849,78.0909
1850,77.5379
1851,76.2424
1852,74.7652
1853,73.3636
1854,71.9621
1855,70.1894
1856,68.9470
1857,67.1742
1858,65.3788
1859,63.9242
1860,63.4015
1861,62.5530
1862,61.9848
1863,61.4167
1864,60.7424
1865,60.6061
